snapshot_month,client_id,n_contacts,n_success_calls,n_fail_calls,n_sms,n_emails,bal_min_30d,bal_max_30d,bal_avg_30d,amt_sum_30d,risk_score,engagement_score,days_since_last_txn,is_term_deposit,is_credit_active,is_mobile_app_user,is_salary_client,is_churn_this_month
2025-10,C000178,2,1,1,0,0,131471.18897727403,215414.13672784952,172968.0,207003.13360591332,0.34956660079988844,0.23265018968240458,25,0,0,1,1,0
2025-10,C000179,1,1,0,0,0,85490.2929142355,179427.56897058815,135425.0,65964.2569443244,0.6582865760131632,0.5022375211626886,33,0,1,0,1,0
2025-10,C000180,2,0,2,2,0,144739.05624743077,309782.836722979,,121715.61115198582,0.6006578842003085,0.24025172548694318,15,0,1,0,1,0
2025-10,C000181,2,0,2,1,0,111378.81031236802,324110.5473191116,185446.0,67158.64412947954,0.2572136758555187,0.1127602238683103,48,0,0,0,0,1
2025-10,C000182,4,1,3,1,0,75572.21435747996,143758.45465099762,125533.0,70561.4191238594,0.2356656186456706,0.08251126225952377,69,1,0,1,1,0
2025-10,C000183,1,0,1,0,1,114346.72538588708,238847.98376913962,179450.0,71788.03980657064,0.14372975114025666,0.13068632522995183,1,1,0,1,0,0
2025-10,C000184,0,0,0,0,0,82528.73287650822,318754.94595339993,197816.0,192751.17466127634,0.5488377120315465,0.6396276647535449,12,1,1,1,1,0
2025-10,C000185,6,2,4,1,0,138662.95392088842,389457.31570713397,264745.0,278261.0934115411,0.10483755643115023,0.9276157986751841,44,0,1,1,1,0
2025-10,C000186,3,0,3,0,0,123642.06652727687,382419.59450525773,242036.0,282355.9063081673,0.6955564419913738,0.8824797419148876,54,0,0,0,1,0
2025-10,C000187,3,2,1,2,0,128647.80751135586,387312.32790986676,252770.0,56373.7409308749,0.7290780949300305,0.08230624293280042,78,0,0,1,1,0
2025-10,C000188,4,2,2,1,1,135967.60038135687,305662.0274526742,211729.0,76781.21405402778,0.040228152401522,0.5714136792634625,0,0,1,1,1,0
2025-10,C000189,1,0,1,0,2,58056.26630802844,125656.02116890434,91264.0,98645.7586264391,0.45005951933791033,0.7936228678041791,31,0,0,1,1,0
2025-10,C000190,2,1,1,0,0,193109.443542542,418605.7215440498,243655.0,245865.1822333232,0.4790022193593878,0.26186818342979146,69,0,0,1,0,0
2025-10,C000191,1,0,1,1,0,24165.4488431896,87986.13109751104,48972.0,36654.92266884107,0.8959113805189176,0.6873442877537054,85,1,1,0,0,1
2025-10,C000192,4,1,3,1,1,43613.8686629237,66593.13839382588,52253.0,34197.205761705816,0.6683594837292902,0.9067528026080328,30,0,1,1,1,0
2025-10,C000193,4,3,1,1,1,133502.0989879742,311575.8488438639,194380.0,51433.67663658613,0.822989935236157,0.178757390896651,30,1,1,1,1,0
2025-10,C000194,1,0,1,1,1,1352.215110146339,4682.564987221486,3380.0,3254.0189985729276,0.24793439166876619,0.8136529355808427,25,1,1,1,1,0
2025-10,C000195,4,0,4,0,0,155932.5845975016,307325.60338612035,177484.0,84582.29490639617,0.6150645116999918,0.5057584690039928,24,0,0,1,0,0
2025-10,C000196,1,0,1,2,0,145540.5882153015,448699.73056336003,252233.0,43479.192093497215,0.40811015973224307,0.5077896487638718,59,0,0,1,1,0
2025-10,C000197,3,1,2,1,0,42234.33789948529,81875.292407775,59959.0,35232.58902986808,0.4428083236614825,0.2879207672596943,81,0,1,1,1,0
2025-10,C000198,1,0,1,1,2,135696.372904056,355436.29099857964,238674.0,168745.30908813555,0.5123902709851051,0.4010652201824265,20,0,0,1,0,0
2025-10,C000199,3,2,1,1,0,53083.873126718616,155717.0823803008,106052.0,12778.16450890334,0.9674615213389938,0.5898017456552831,86,0,1,1,0,1
2025-10,C000200,4,2,2,2,0,59234.97045293041,150175.36171296914,135614.0,96250.1473831938,0.006384952477831218,0.947984297099939,2,0,0,1,0,0
2025-10,C000201,6,0,6,3,2,51554.49814998101,114196.42567464417,64928.0,70744.13921791411,0.8683252495761623,0.5949068476363475,84,1,0,0,0,1
2025-10,C000202,2,0,2,2,1,94296.0955700144,202961.29787752454,196694.0,67401.28967734658,0.4817397345873915,0.7892908624000334,15,0,1,1,0,0
2025-10,C000203,4,1,3,0,0,80828.29805565569,251519.28361418465,166326.0,194019.97719769704,0.7333331001150089,0.2411938817314334,5,1,0,1,1,0
2025-10,C000204,3,2,1,2,1,9491.816637943259,15567.94432191761,14125.0,4305.662626806597,0.4039317848739211,0.9462080489683762,27,1,1,1,0,0
2025-10,C000205,1,0,1,1,2,106473.45808307857,190488.05134563133,147564.0,17565.801846785394,0.8529500244946107,0.0007633897140789658,34,0,1,1,0,0
2025-10,C000206,2,1,1,1,0,130742.38923104046,320826.19383574976,189381.0,19178.91515289886,0.013262961226368275,0.056168021154997305,52,1,1,0,1,0
2025-10,C000207,4,1,3,0,0,51145.97254353219,69468.83702355743,58471.0,24339.271071918767,0.12545020392649664,0.818490444966082,64,0,0,1,1,0
2025-10,C000208,3,1,2,2,0,50158.20123683576,89502.78791682015,72632.0,45786.90647405069,0.6189853648887719,0.9838847300974755,80,1,1,1,1,0
2025-10,C000209,3,1,2,2,0,77370.20814038714,303410.74174225604,170398.0,62439.09295558927,0.9146977811096253,0.32843822472791984,72,1,1,0,0,0
2025-10,C000210,1,0,1,0,0,86890.16650808284,256938.44527963237,176114.0,149749.59452253528,0.6274700745308217,0.03420575499865819,88,0,1,0,1,0
2025-10,C000211,7,3,4,1,0,207505.2279909289,350136.11035321234,297338.0,123821.78939495489,0.8338139186847311,0.37650459782976453,56,0,0,1,0,0
2025-10,C000212,5,3,2,0,0,190233.98513719635,344580.1993940131,220949.0,121148.7128160967,0.28852200257470173,0.9846955617649191,13,0,1,1,1,0
2025-10,C000213,9,6,3,0,1,13443.20942581826,30454.66751221047,27209.0,21890.93716199781,0.20241560703038597,0.2878491588076363,19,0,1,1,0,0
2025-10,C000214,1,0,1,0,0,67592.78235477237,179946.89344534124,135109.0,159811.34566737828,0.33466009096925664,0.17643551697642323,12,0,1,1,1,0
2025-10,C000215,2,0,2,1,0,74648.94792830248,136547.8717085213,133909.0,20513.78515075607,0.39044142957613803,0.5308807777366865,28,0,1,1,1,0
2025-10,C000216,3,1,2,1,0,9107.11134221945,17819.419055242102,12523.0,11098.747088886461,0.6258509648710244,0.9555480362110562,8,0,0,0,1,0
2025-10,C000217,3,0,3,0,1,133074.48814524995,296482.30538459733,272941.0,327172.6072676671,0.5892425965734676,0.18698781910730178,18,0,1,1,1,0
2025-10,C000218,6,1,5,0,0,38757.24188772049,135635.06637738892,84628.0,26710.12934898319,0.9011056914026281,0.039480878214069315,24,1,0,1,1,1
2025-10,C000219,5,3,2,1,2,90315.83067102333,226680.64021645358,139235.0,35157.8433608572,0.7882526736138661,0.6744966638947348,55,1,1,1,1,0
2025-10,C000220,3,1,2,0,0,40127.41084235854,126500.41775369094,71064.0,56297.03386481173,0.5331384265187311,0.3800261446397616,30,0,0,1,1,0
2025-10,C000221,2,0,2,2,0,62004.7376348833,220084.02968217625,,158610.33265639623,0.8728164905635118,0.7323227259669699,7,0,0,1,1,0
2025-10,C000222,2,1,1,1,0,160889.1094563079,309416.550290424,222125.0,250701.85154081727,0.3193782957731577,0.8537205031713365,55,1,1,1,0,0
2025-10,C000223,8,3,5,1,0,145219.07636075054,369734.46306934784,216931.0,183908.6622029453,0.9641317668501753,0.34802114034180354,77,0,1,1,0,0
2025-10,C000224,2,0,2,4,2,25243.720587201315,38842.28250513497,38821.0,40675.007621005054,0.550149385632738,0.12379484437160038,20,1,1,1,0,0
2025-10,C000225,0,0,0,0,0,48082.73088430346,106359.4934190106,60931.0,52442.87970611223,0.04849559631818512,0.07063330642306398,11,0,0,1,0,1
2025-10,C000226,5,2,3,1,1,58880.00402734236,200715.0040217117,116073.0,49096.5237055044,0.9704292353833974,0.08544614290681674,26,0,1,0,1,1
2025-10,C000227,3,0,3,2,1,129987.11743302843,216021.11569048627,197419.0,181497.34847950834,0.4849903813222518,0.89498444640787,63,0,0,1,0,0
2025-10,C000228,4,1,3,0,0,165711.3438046073,496538.64489520295,289228.0,32607.277839946157,0.3690032733606997,0.24992217994943267,9,0,1,1,1,0
2025-10,C000229,4,2,2,0,1,112407.23132113351,232207.0872076471,190274.0,35533.81195059642,0.5831269641376383,0.8862454411696548,66,0,0,1,0,1
2025-10,C000230,6,2,4,1,0,90407.09979105045,223858.31253139768,190188.0,78540.73126170087,0.15908867183145647,0.42887686419572724,38,0,0,1,1,0
2025-10,C000231,2,2,0,2,0,99036.28397863374,168990.8077102265,129652.0,40728.50247031758,0.8788861915071025,0.8591148025725797,46,1,1,1,0,0
2025-10,C000232,3,3,0,2,0,55789.25159109615,73318.90278418342,64344.0,42384.138299559825,0.8550649299759371,0.24052285295151543,64,0,0,0,0,0
2025-10,C000233,6,3,3,0,1,36244.960526965144,109610.59579712842,63962.0,11875.987598868884,0.35351381034736995,0.7344308493372556,25,0,0,1,0,0
2025-10,C000234,4,2,2,2,0,113787.95497444042,211113.3006478303,135440.0,16312.857557060695,0.5951975184536773,0.6696050637204041,80,0,1,1,1,1
2025-10,C000235,5,3,2,1,0,83652.73168953764,158684.69377049108,124443.0,136464.0841672531,0.8764113380404559,0.7201821730530789,48,1,0,1,1,0
2025-10,C000236,1,0,1,1,0,179540.7881824221,299605.78206017375,256185.0,209636.41553751295,0.7148956289108112,0.4590388633931015,0,0,1,0,1,0
2025-10,C000237,6,0,6,3,0,115204.16663665065,196305.7467562875,167478.0,30527.021388366054,0.7976236545176837,0.1719781255823457,66,1,1,1,0,1
2025-10,C000238,4,2,2,1,2,65316.745443021435,175680.2301140267,134808.0,22518.98932377896,0.93552102335594,0.7879227643994747,64,1,1,0,1,0
2025-10,C000239,4,1,3,0,2,162775.8113622298,245261.14321022798,,61817.01162420667,0.645582077026731,0.47409753885441663,41,0,1,1,1,1
2025-10,C000240,3,1,2,0,0,99214.51653799247,201262.6537821724,127747.0,20172.00455884368,0.5959996735699787,0.25634868910204367,81,0,1,1,1,1
2025-10,C000241,4,2,2,2,0,5425.775799071125,19340.83548415481,13392.0,11213.7740625662,0.54762054510268,0.001780689995240503,81,0,1,0,1,1
2025-10,C000242,2,1,1,2,1,59355.24417229962,118821.37728806144,68402.0,72726.6283644323,0.13588442676153256,0.5120351204725915,76,0,0,0,0,0
2025-10,C000243,4,2,2,1,1,161674.75631001103,355940.5461170701,230693.0,241993.0272117738,0.12944663116021127,0.5299230000306926,58,0,0,1,1,0
2025-10,C000244,1,0,1,0,0,255138.18028550627,477707.8970965057,294779.0,212792.31212017775,0.18782015984968126,0.674486844413506,88,0,0,0,1,0
2025-10,C000245,4,2,2,0,0,105295.11624546882,354262.16272986424,249444.0,264199.3267864452,0.08571770735420603,0.7306543375704867,2,0,0,1,0,0
2025-10,C000246,2,1,1,3,0,202528.87502911777,330802.6768758768,228991.0,112471.8051951401,0.9179661720040693,0.03569179549082235,59,0,0,1,1,0
2025-10,C000247,4,4,0,1,0,140491.08040034547,199930.6911575035,199117.0,136230.79423068592,0.5374355598748828,0.022425993340914774,47,1,1,0,1,0
2025-10,C000248,4,0,4,2,0,56363.157571995376,75555.40658823088,64330.0,73596.23565275958,0.4432875845128218,0.06221838932977797,85,0,1,0,0,0
2025-10,C000249,1,1,0,1,0,105040.02065985904,306055.146215976,174256.0,113357.79104372831,0.8372240202655468,0.8607619251527581,36,1,1,1,0,0
2025-10,C000250,5,4,1,1,0,17030.448001417033,22796.89471823212,21441.0,5463.168294776059,0.625789363978466,0.3271963197947435,52,0,0,1,0,0
2025-10,C000251,4,3,1,1,0,29460.15191645198,68785.97723762768,42394.0,7183.674123912142,0.05108782617044061,0.14885466096422162,31,0,0,0,1,1
2025-10,C000252,3,1,2,1,2,178804.34851824387,259989.02831297426,220049.0,155496.80079638422,0.01848303756870784,0.9613456947413064,69,0,0,0,1,1
2025-10,C000253,6,3,3,3,0,223742.65569515014,442188.16146742285,296859.0,151423.31825622896,0.45000450014678417,0.771080177830231,45,1,0,1,0,0
2025-10,C000254,4,3,1,3,0,138834.0122936625,373416.3449629116,233951.0,224831.29637238442,0.43046683806546904,0.6819255885501417,71,1,1,1,0,0
2025-10,C000255,4,2,2,1,0,82038.56132909593,135069.79461858261,95386.0,38199.2091608332,0.3451118625817402,0.627454903970316,30,0,0,1,1,0
2025-10,C000256,5,3,2,2,0,50542.67810167432,181785.23417113232,121475.0,105000.44789256099,0.43727256027340844,0.8741448940620896,75,0,0,1,0,0
2025-10,C000257,3,1,2,0,0,91261.31537812737,224547.93470053078,224507.0,116331.92522734823,0.1491635459641436,0.3084613931665776,6,1,1,1,1,0
2025-10,C000258,3,1,2,3,0,207495.70771125137,384327.35268970375,297613.0,204610.1499782824,0.9461618393047901,0.6531532688700519,82,0,0,1,0,0
2025-10,C000259,4,2,2,0,2,113851.2928288069,202897.77524690577,136576.0,83419.02689915168,0.24350319829345668,0.9908459649737789,83,0,0,1,1,0
2025-10,C000260,6,2,4,1,0,85602.46224309411,354207.13041526097,205697.0,220063.75607814314,0.5384070327840589,0.18811358107925746,16,1,0,1,1,0
2025-10,C000261,5,3,2,2,2,170748.40595323071,262799.8710613731,216559.0,171248.59839999882,0.12137758344589833,0.9383444190884,25,0,1,1,0,0
2025-10,C000262,3,1,2,0,0,219801.14649616403,279672.4320454459,260920.0,295945.63169026613,0.016643360272886487,0.07262122714353114,38,0,1,1,1,0
2025-10,C000263,2,1,1,1,1,72036.40386533324,126759.97392256622,120402.0,24504.55864246811,0.7752961016068329,0.21936958868344336,55,0,1,1,1,0
2025-10,C000264,2,2,0,0,3,95030.96979548414,127484.6688536581,117094.0,114261.44063816879,0.4003185646435017,0.9605840088878247,18,0,0,0,1,1
2025-10,C000265,3,1,2,1,1,88618.23313440647,118200.06179571206,113238.0,128857.75430626838,0.18135584511727598,0.2646683777328387,81,0,1,1,1,0
2025-10,C000266,3,1,2,2,1,40263.5049612207,82174.59643557324,68898.0,75105.34948960168,0.2571143104301633,0.06126298264302399,58,0,0,0,1,0
2025-10,C000267,4,1,3,2,0,161731.19913490876,395041.075274956,230016.0,57915.047923557875,0.3200474145864243,0.33903673089581177,65,0,1,1,0,0
2025-10,C000268,6,3,3,2,0,73667.78681655912,124692.80531019991,90063.0,64945.52239658901,0.05659792682971709,0.2548450232675582,82,0,0,1,1,0
2025-10,C000269,3,1,2,0,0,217247.6639392703,404903.7166067298,297002.0,43485.599001897106,0.28483649614242235,0.6295006754359381,0,0,0,1,1,0
2025-10,C000270,4,2,2,0,1,19405.52468951279,44545.71403325071,34116.0,20632.372134024594,0.5937691663027156,0.06223563374222607,0,0,0,0,0,0
2025-10,C000271,3,1,2,0,0,67149.75289632178,136604.80197052995,102405.0,36071.25596252709,0.5114769702386448,0.7780641644984958,87,1,1,0,1,0
2025-10,C000272,3,1,2,0,0,55087.37239731756,108016.91468323313,96054.0,32481.531218614113,0.9609549944820128,0.8493156166437948,34,1,1,0,1,0
2025-10,C000273,4,2,2,0,0,40201.12776646252,105858.68399317387,80130.0,74127.53863331956,0.7846545732652553,0.70338794951629,17,0,0,0,0,1
2025-10,C000274,6,1,5,0,0,34071.01669370264,68399.15767353262,41011.0,27245.804328194045,0.06019364734572985,0.37407733822622113,48,0,0,1,0,0
2025-10,C000275,4,2,2,3,0,103530.31828448157,232025.29389698253,210033.0,67707.75208953669,0.5893109821922213,0.6511217099754024,30,0,1,0,1,0
2025-10,C000276,4,2,2,0,1,107582.61037883906,280759.53051689215,207931.0,59555.5543849498,0.17395217466462387,0.9491572195724878,11,0,0,0,1,0
2025-10,C000277,4,2,2,2,0,111569.1173270511,220445.07991482117,205663.0,203791.540679347,0.7893871946944334,0.003570941292806773,23,0,0,1,1,0
2025-10,C000278,5,2,3,1,2,139064.08520794963,378388.58169072395,259561.0,171379.70085628095,0.32087715390021276,0.45309504715902293,20,0,0,1,0,0
2025-10,C000279,4,2,2,1,0,5914.017635002166,14011.944169667899,12246.0,5058.913135417943,,0.04720051007562853,56,0,0,1,0,0
2025-10,C000280,3,2,1,1,0,92599.37147114894,243558.9273115113,190059.0,59588.921160087375,0.5004676832651416,0.08112286209621733,86,0,1,1,1,0
2025-10,C000281,1,0,1,1,0,191410.4718711152,394004.36234855925,244521.0,174900.48057905506,0.30301018736794316,0.2794565672942855,67,0,1,0,0,0
2025-10,C000282,2,0,2,2,1,58531.16379012477,129729.88625564762,75124.0,,0.0439871912261276,0.21306949660505692,76,0,1,1,0,0
2025-10,C000283,5,3,2,0,0,136272.15986693618,353788.4040206047,197869.0,179711.8109335955,0.6257232887239205,0.3910194770049801,3,1,1,1,0,0
2025-10,C000284,3,1,2,0,0,28602.040660339688,97948.59100183437,70315.0,75690.67119272483,0.20075825615498133,0.2723046461030525,16,0,1,1,0,0
2025-10,C000285,1,0,1,0,0,142327.58131994374,204677.4497788856,201245.0,149734.66393199618,0.7059296726840713,0.47049210485853166,61,0,1,1,0,0
2025-10,C000286,3,2,1,0,0,119242.2417305005,149803.77905005877,134529.0,69313.2251095399,0.9182229883851142,0.9056923061410797,87,0,1,1,1,0
2025-10,C000287,6,1,5,3,1,245807.13693025426,471733.51781290676,287215.0,266369.4883068069,0.9623285103215778,0.5314261470165008,5,0,1,1,1,0
2025-10,C000288,2,2,0,1,1,38895.27071028689,150918.82422736424,89855.0,75749.57831224214,0.07528814737126732,0.7164763420605602,13,0,1,1,0,0
2025-10,C000289,1,1,0,0,1,130820.66488197578,326824.3357675332,186938.0,42665.75810027544,0.9390074824359878,0.7036822471783016,8,0,1,0,1,0
2025-10,C000290,2,0,2,1,0,105135.90302873349,267566.3921076549,218183.0,45643.78244911781,0.7342751296053376,0.41244990218195143,82,1,1,1,1,0
2025-10,C000291,3,1,2,0,1,112106.0362195343,174651.23063359124,135724.0,140542.75265427938,0.5058185449076145,0.9397890026983221,24,0,0,1,1,0
2025-10,C000292,1,1,0,2,0,72284.69124598597,180973.14514356476,115167.0,46294.52046683177,0.6067497553331913,0.38134822474134333,73,0,1,1,1,0
2025-10,C000293,1,1,0,1,1,132741.18559320594,269816.02721174015,179276.0,208446.83902378965,0.5014429224063034,0.956859042757442,82,0,1,1,1,0
2025-10,C000294,0,0,0,2,1,54972.18920640827,131204.11519021768,78386.0,66469.07191003377,0.5516645738690018,0.18629026613391464,55,0,0,1,0,0
2025-10,C000295,4,1,3,1,0,61098.541088038575,198227.9351700763,132886.0,80331.83495037712,0.9007231650260908,0.6668503571251739,48,0,0,0,1,0
2025-10,C000296,2,2,0,1,0,51728.26937379818,96046.33327510305,65352.0,26592.438969118375,0.5519123615303372,0.011310218386488602,26,0,1,1,1,0
2025-10,C000297,1,0,1,2,0,32678.06436317196,79458.11755455377,44500.0,30715.47228071885,0.9248572369153271,0.8793397452981484,89,0,0,0,1,0
2025-10,C000298,3,2,1,3,1,106535.42975876063,291691.905149682,212630.0,117240.15869888075,0.09302622148984996,0.09383531292023828,65,0,1,0,1,0
2025-10,C000299,4,1,3,1,0,136990.1957787206,197987.72422010696,181119.0,141398.59945841559,0.9388578596236913,0.1298706570189504,15,0,1,0,1,1
2025-10,C000300,7,4,3,2,0,235031.48323459807,283944.3679163845,269921.0,268969.6386236922,0.6368454922735749,0.7623846407229862,2,1,0,0,1,0
2025-10,C000301,3,1,2,1,2,175449.1992493762,346768.14719708584,284722.0,233336.90054208433,0.09937530227933344,0.7322187569713793,25,0,1,0,1,0
2025-10,C000302,3,1,2,0,0,169802.2826785746,313250.79720589425,287000.0,85327.70126684706,0.8380787232205623,0.8588370146377032,81,1,0,1,0,1
2025-10,C000303,9,2,7,0,0,108570.241653895,256379.5360780785,232052.0,171279.34820196652,0.19828985787691122,0.991753093176145,82,0,0,0,1,0
2025-10,C000304,2,0,2,0,1,36522.32509235576,109198.53331618766,88577.0,47169.71852022512,0.21162400395349334,0.5001545528906582,88,0,0,0,1,0
2025-10,C000305,1,0,1,1,0,225343.1680359497,358841.4291197286,262627.0,314249.14078588475,0.9279901455752136,0.39681085280745776,29,1,0,1,0,0
2025-10,C000306,1,0,1,2,0,92199.043045154,185023.16583120936,142780.0,115409.0863820998,0.3552694667645979,0.3924393187338877,63,0,0,1,1,0
2025-10,C000307,5,1,4,1,0,115924.6634368636,318042.24777269165,289723.0,95994.75586021526,0.47288948977122447,0.3164250623847098,32,1,0,1,1,0
2025-10,C000308,4,2,2,0,0,174882.87784964667,330544.20113817765,275816.0,310972.0221410668,0.24702543390690668,0.07135099366561137,74,0,0,1,0,0
2025-10,C000309,2,1,1,2,1,137560.21272761747,278570.50070413295,212897.0,238461.49791821497,0.4391665350367385,0.9795539034191467,12,1,0,0,1,0
2025-10,C000310,2,0,2,1,2,70272.79770589201,160655.5144721082,148865.0,86122.81265734114,0.3993531581627062,,76,0,1,1,1,0
2025-10,C000311,7,2,5,1,1,86142.07593198432,173709.58176399808,116783.0,13861.259310526952,0.849448908100163,0.15334847227257775,26,0,1,1,1,0
2025-10,C000312,3,2,1,1,0,99187.21295023343,202488.45814263675,161107.0,152813.38149697057,0.3863244732915041,,20,0,0,0,0,0
2025-10,C000313,2,0,2,1,0,194645.9184952707,371335.3825397478,271714.0,166493.01674517884,0.2933830166049899,0.9116447769447402,35,0,0,0,1,0
2025-10,C000314,3,1,2,0,0,74502.89743747973,160613.1560739799,129576.0,126155.47173075225,0.6821319659601461,0.3736029100022391,77,1,1,1,1,0
2025-10,C000315,1,0,1,3,1,45314.609900706186,197322.8872330772,110047.0,102549.65873684431,0.045857197330585464,0.05116907997298781,62,0,1,1,1,1
2025-10,C000316,3,1,2,1,0,115711.52987166334,241189.55684542112,159725.0,17073.848759136974,0.5178763659875276,0.7023639431986345,78,0,0,1,1,0
2025-10,C000317,3,1,2,0,0,171466.34389914095,329254.63455635426,230308.0,205764.18772916906,0.6341440942055842,0.9558983981142767,27,1,1,1,1,0
2025-10,C000318,3,2,1,1,2,183416.15443148313,301349.1232241834,251674.0,41911.18011226383,0.17788711961138615,0.7513285029745546,30,0,0,1,1,0
2025-10,C000319,5,2,3,1,0,162329.95175093104,384104.79289223737,270994.0,152446.74840670708,0.8568071436906357,0.9831962656041537,57,0,0,1,1,0
2025-10,C000320,5,2,3,0,0,3376.1967367216416,8643.441456884031,4942.0,4664.275975168606,0.344910618916912,0.9610105555486584,84,0,0,1,1,1
2025-10,C000321,2,1,1,1,1,73621.44387988372,131380.74326175466,85328.0,52946.51485523582,0.3938933331608617,0.43667225458354286,39,1,0,1,1,0
2025-10,C000322,3,1,2,0,0,93174.78111027766,152356.79255116414,113862.0,68336.95147365994,0.6937972656256615,0.41874301759185895,43,0,0,1,1,0
2025-10,C000323,6,4,2,0,1,51117.61897235121,99190.92909816469,70041.0,45754.46265387182,0.47107509492688704,0.7045470852068723,78,0,0,1,1,0
2025-10,C000324,4,2,2,0,2,22569.612266525353,42665.58593645804,32043.0,23500.723111728832,0.8706769507571428,0.15227664926399787,64,0,1,1,1,0
2025-10,C000325,3,0,3,1,0,103429.83712199888,240804.24112544997,155462.0,152225.83771745284,0.04017572922703061,0.7902355871277418,39,1,1,1,0,0
2025-10,C000326,6,2,4,1,0,144472.9919963906,331255.3680434464,274220.0,308309.68295061094,0.2441229951912941,0.6376969360374769,4,0,0,1,1,0
2025-10,C000327,1,1,0,1,1,125619.34789134134,299897.59563271137,193790.0,94862.3395049205,0.08841940698593131,0.4696081967636695,1,1,1,1,1,0
2025-10,C000328,4,1,3,2,1,87541.05873520154,326550.29652420885,198685.0,157346.2869075953,0.41773851519368277,0.6206891762889865,11,1,1,0,1,0
2025-10,C000329,3,2,1,0,1,129867.07759981074,231289.9120299141,207990.0,135720.14519213443,0.8949970644459558,0.9656623294296789,37,1,0,0,0,0
2025-10,C000330,0,0,0,1,1,205322.83792862983,351214.0800241061,283576.0,273544.81462480983,0.08622507001339497,0.771503627595301,45,0,1,1,0,0
2025-10,C000331,1,0,1,2,0,51975.22835043969,110732.52106798101,66730.0,55978.76053804317,0.38168705217338816,0.3121948951290905,60,0,0,1,1,0
2025-10,C000332,2,1,1,1,1,205282.72268330457,328796.6822591818,244273.0,31329.670564351196,0.9387605685228644,0.5828781324905126,46,0,0,1,0,0
2025-10,C000333,4,0,4,1,0,51692.51551434112,99169.10186531776,60463.0,7285.159689544341,0.30854830588986837,0.6892800257949494,81,0,1,1,1,0
2025-10,C000334,0,0,0,2,0,106853.08556111158,358336.20287140424,199838.0,113215.94256464418,0.8391424067915093,0.1602660843318382,50,1,0,0,1,0
2025-10,C000335,6,4,2,1,0,204854.29353395148,302751.60074944905,237463.0,107818.57656479222,0.12572743493808713,0.5649196845442784,13,1,1,1,1,0
2025-10,C000336,3,1,2,0,1,124255.42498858442,237850.50765220347,200111.0,129693.60051428914,0.2918528251437482,0.8760506060744184,41,1,0,1,1,0
2025-10,C000337,3,1,2,1,0,142549.09083750058,375645.2439799307,245012.0,28389.35282847127,0.37991267644805604,0.1926245309762208,58,0,1,0,0,0
2025-10,C000338,2,2,0,0,1,117091.09351941716,147632.99148369115,137428.0,93521.76364405897,0.8352182364493187,0.45442383266628505,33,0,1,1,0,0
2025-10,C000339,1,0,1,0,1,87987.8280838052,194117.88157585976,120502.0,17880.968908375224,0.06902762064917323,0.7181572516317509,0,0,0,1,1,0
2025-10,C000340,6,2,4,2,0,4038.577054973399,8454.549053219233,5562.0,5295.130814878378,0.9148180135514414,0.4436588886126568,75,0,0,0,0,1
2025-10,C000341,4,1,3,3,0,21802.258205225662,46400.74992308936,28552.0,3954.2509312492884,0.7063416577439032,0.14727773878642658,33,0,0,1,0,1
2025-10,C000342,3,1,2,1,0,230590.08618045234,315708.0404094545,270107.0,299127.7591810518,0.3009215399215883,0.6243092928963582,43,0,1,1,0,0
2025-10,C000343,4,1,3,0,0,88548.59655140564,257936.23717503992,185961.0,157925.61729088798,0.5659025684312703,0.7479441728531427,54,1,1,1,1,0
2025-10,C000344,2,0,2,0,0,79772.7666576842,179051.12054365923,118893.0,127650.52447279707,0.11659470446696196,0.28801728980937613,15,1,0,1,1,0
2025-10,C000345,9,3,6,0,0,72939.23475236083,272451.51775777456,166243.0,85340.92686222479,0.6745088272962152,0.7867275933072485,24,0,0,0,1,0
2025-10,C000346,2,1,1,1,0,251313.07801920015,500786.2619995194,289107.0,238889.9137075481,0.8077431581184825,0.9608152756365649,60,0,0,1,0,0
2025-10,C000347,2,0,2,0,0,121009.27643831563,522680.1994182382,295161.0,290920.60498191405,0.26918367648375563,0.8463204885691498,85,0,0,0,0,1
2025-10,C000348,3,1,2,0,0,129078.17142837742,339414.8221525257,193281.0,103619.48789710982,0.19945910234018416,0.040544256253269295,68,0,0,0,1,0
2025-10,C000349,2,0,2,0,0,94859.94980378344,170855.32013049274,121340.0,48992.73149857668,0.4936476185743873,0.6023152346619433,28,1,0,1,0,0
2025-10,C000350,1,1,0,1,0,24128.458361687215,71837.78642021162,57629.0,36728.62262851193,0.7912258912006486,0.3115471573380225,38,0,0,1,1,0
2025-10,C000351,4,1,3,0,1,95844.84626979231,177583.43932380245,139378.0,85728.66440751594,0.07978969040035344,0.37740363203864014,84,0,0,1,1,0
2025-10,C000352,2,0,2,1,0,137773.1828668676,310879.83197461825,284938.0,131333.2896050281,0.42070180404369417,0.6770507374056498,71,0,1,1,1,0
2025-10,C000353,4,2,2,1,1,29270.38702096202,38585.9682708599,36055.0,22176.563560954255,0.4395556264365742,0.27684714888205686,63,0,0,1,0,1
2025-10,C000354,3,0,3,1,1,30252.845920226548,39914.780567173024,37137.0,29927.12057962861,0.02874682000128459,0.5833580787271315,88,0,0,1,0,1
2025-10,C000355,6,0,6,0,0,74277.37702059133,129135.83046241634,103169.0,38968.64828635968,0.2915100008331287,0.9955503206207964,54,0,1,1,1,1
