client_id,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg
95423,F,36,MAR,SPC,46678.0,12,1.4,0.540861,SCH,МОСКВА Г,70000.0,3.0,1.0,0
95424,F,30,MAR,SPC,14570.0,12,1.1,0.53705,SCH,ОБЛ МОСКОВСКАЯ,40000.0,0.0,0.0,0
95425,F,53,DIV,BIS,24990.0,10,1.1,0.422577,SCH,ОБЛ КАЛУЖСКАЯ,125000.0,8.0,0.0,1
95426,F,56,UNM,SPC,9980.0,13,1.1,0.396093,GRD,РЕСП БАШКОРТОСТАН,59000.0,6.0,0.0,0
95427,M,25,UNM,SPC,16508.0,10,1.1,0.422577,SCH,ПЕНЗЕНСКАЯ ОБЛАСТЬ,20000.0,1.0,0.0,0
95428,M,40,MAR,SPC,17680.68,12,1.4,0.53352,SCH,ОБЛ КАЛИНИНГРАДСКАЯ,28000.0,6.0,0.0,0
95429,F,62,MAR,PNA,15459.0,36,1.1,0.373346,SCH,РОСТОВСКАЯ ОБЛ,19500.0,3.0,0.0,1
95430,M,56,UNM,SPC,27112.0,10,1.32,0.482333,SCH,МОСКВА,42500.0,3.0,0.0,0
95431,M,29,MAR,SPC,5282.36,10,1.1,0.428059,GRD,ОРЕНБУРГСКАЯ ОБЛ,28000.0,1.0,0.0,0
95432,M,47,MAR,UMN,9589.0,10,1.43,0.646422,SCH,ОБЛ КОСТРОМСКАЯ,25000.0,1.0,0.0,0
95433,M,27,UNM,SPC,61180.0,10,1.1,0.353682,GRD,Г. МОСКВА,60000.0,4.0,0.0,0
95434,F,21,UNM,SPC,58389.0,24,1.1,0.460314,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,15000.0,,,1
95435,F,32,MAR,SPC,20592.0,10,1.16,0.391414,GRD,РЕСП БУРЯТИЯ,30000.0,1.0,0.0,0
95436,M,66,MAR,PNA,15868.0,12,1.1,0.338116,GRD,СМОЛЕНСКАЯ ОБЛ,80000.0,3.0,0.0,1
95437,M,26,MAR,SPC,48689.0,10,1.44,0.55925,GRD,РЕСПУБЛИКА ТАТАРСТАН,25000.0,2.0,0.0,0
95438,F,25,MAR,SPC,57789.0,10,1.6,0.644726,GRD,ОБЛ КУРСКАЯ,45000.0,0.0,0.0,0
95439,M,38,CIV,SPC,17271.11,10,1.32,0.322632,GRD,РЕСП БАШКОРТОСТАН,20000.0,1.0,0.0,0
95440,M,30,MAR,SPC,66389.0,10,1.6,0.456834,GRD,КУРСКАЯ ОБЛ,45000.0,1.0,0.0,0
95441,M,44,DIV,BIS,29990.0,10,1.1,0.320357,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,120000.0,1.0,0.0,1
95442,F,36,MAR,SPC,22990.0,10,1.5,0.466173,GRD,САНКТ-ПЕТЕРБУРГ,27000.0,2.0,0.0,0
95443,M,29,UNM,SPC,15537.0,6,1.4,0.356709,GRD,ОБЛ МОСКОВСКАЯ,45000.0,1.0,0.0,0
95444,F,36,MAR,SPC,9720.0,10,1.1,0.429044,SCH,КРАСНОЯРСКИЙ КРАЙ,16000.0,2.0,0.0,1
95445,M,29,MAR,SPC,9949.0,10,1.1,0.368675,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,25000.0,3.0,0.0,1
95446,M,34,MAR,SPC,46088.0,10,1.6,0.504485,GRD,ОБЛ АСТРАХАНСКАЯ,80000.0,1.0,0.0,0
95447,M,45,MAR,SPC,23798.0,10,1.32,0.348914,SCH,РЕСП КОМИ,40000.0,2.0,0.0,0
95448,F,30,UNM,SPC,16000.0,10,1.32,0.466252,SCH,САРАТОВСКАЯ ОБЛ,15000.0,2.0,0.0,0
95449,M,25,UNM,SPC,13609.0,10,1.7,0.810381,SCH,ОБЛ НИЖЕГОРОДСКАЯ,25000.0,2.0,0.0,0
95450,F,37,UNM,UMN,30268.0,10,1.4,0.56968,GRD,ОБЛ НОВОСИБИРСКАЯ,60000.0,1.0,0.0,0
95451,F,38,MAR,SPC,32758.0,10,1.1,0.37739,GRD,ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,45000.0,5.0,0.0,0
95452,M,40,MAR,SPC,20945.0,10,1.32,0.404528,SCH,ОБЛ ИРКУТСКАЯ,80000.0,2.0,0.0,0
95453,F,36,MAR,SPC,18447.0,10,1.32,0.376358,GRD,СВЕРДЛОВСКАЯ ОБЛ,32000.0,1.0,0.0,0
95454,M,44,MAR,BIS,41270.0,24,1.5,0.238258,GRD,РЕСП БАШКОРТОСТАН,50000.0,1.0,0.0,0
95455,F,64,MAR,SPC,8243.0,6,1.1,0.406765,SCH,СВЕРДЛОВСКАЯ ОБЛ,33000.0,2.0,0.0,1
95456,M,43,MAR,SPC,31078.0,12,1.1,0.482333,GRD,РОСТОВСКАЯ ОБЛ,45000.0,2.0,0.0,0
95457,F,30,MAR,SPC,26646.0,10,1.1,0.374884,SCH,ОБЛ НОВОСИБИРСКАЯ,25000.0,1.0,0.0,0
95458,M,35,MAR,SPC,36990.0,6,1.44,0.514539,GRD,САХА /ЯКУТИЯ/ РЕСП,100000.0,0.0,0.0,1
95459,M,26,UNM,SPC,20496.0,10,1.6,0.619214,SCH,КРАЙ АЛТАЙСКИЙ,45000.0,2.0,0.0,0
95460,M,33,DIV,UMN,24990.0,8,1.6,0.571488,GRD,РЕСП УДМУРТСКАЯ,50000.0,2.0,1.0,1
95461,M,25,MAR,SPC,15490.0,10,1.32,0.396798,SCH,ОБЛ МОСКОВСКАЯ,25000.0,3.0,0.0,0
95462,M,30,MAR,SPC,15079.0,12,1.1,0.521583,SCH,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,0
95463,F,32,MAR,SPC,11512.0,10,1.5,0.615588,UGR,ОБЛ МОСКОВСКАЯ,35000.0,0.0,0.0,0
95464,F,28,MAR,SPC,23528.0,12,1.4,0.391773,GRD,АО ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - Ю,175000.0,1.0,0.0,0
95465,M,31,MAR,SPC,9934.0,12,1.3,0.727577,UGR,ОБЛ МОСКОВСКАЯ,25000.0,2.0,1.0,0
95466,M,39,MAR,SPC,16248.0,10,1.32,0.257595,GRD,ТАМБОВСКАЯ ОБЛАСТЬ,25000.0,3.0,0.0,0
95467,M,36,MAR,UMN,13679.0,10,1.1,0.424855,SCH,РЕСПУБЛИКА ТАТАРСТАН,30000.0,1.0,0.0,0
95468,M,28,DIV,SPC,22866.1,12,1.1,0.508632,GRD,ОБЛ МОСКОВСКАЯ,40000.0,1.0,0.0,1
95469,M,31,MAR,SPC,38691.0,10,1.16,0.542437,SCH,КРАЙ СТАВРОПОЛЬСКИЙ,35000.0,5.0,0.0,0
95470,F,26,MAR,BIS,15708.0,10,1.1,0.457688,SCH,РЕСП БАШКОРТОСТАН,15000.0,1.0,0.0,0
95471,M,37,MAR,SPC,25308.0,10,1.1,0.387745,SCH,САХА /ЯКУТИЯ/ РЕСП,80000.0,1.0,0.0,0
95472,M,39,MAR,SPC,7191.0,12,1.1,0.367042,SCH,ОБЛ КУРГАНСКАЯ,14000.0,,,0
95473,F,37,UNM,SPC,14970.0,10,1.1,0.377281,GRD,СМОЛЕНСКАЯ ОБЛ,20000.0,1.0,0.0,0
95474,M,41,MAR,SPC,18118.0,10,1.1,0.472233,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,40000.0,5.0,0.0,0
95475,M,44,MAR,BIS,32440.0,24,1.4,0.706085,GRD,РЕСП ЧЕЧЕНСКАЯ,60000.0,1.0,0.0,0
95476,F,35,MAR,SPC,15882.0,10,1.32,0.310715,GRD,КРАСНОЯРСКИЙ КРАЙ,40000.0,1.0,0.0,1
95477,M,31,MAR,SPC,17047.84,12,1.1,0.44301,GRD,РЕСПУБЛИКА МОРДОВИЯ,30000.0,0.0,0.0,0
95478,F,28,MAR,SPC,15381.9,10,1.19,0.346154,GRD,ОБЛ МОСКОВСКАЯ,60000.0,2.0,0.0,0
95479,M,21,UNM,SPC,20120.73,12,1.6,0.659614,SCH,РЕСП БУРЯТИЯ,19000.0,,,1
95480,M,20,UNM,SPC,56778.0,10,1.6,0.524142,SCH,МОСКВА Г,47000.0,,,1
95481,M,23,UNM,SPC,25568.0,12,1.1,0.485022,SCH,ТВЕРСКАЯ ОБЛАСТЬ,30000.0,0.0,0.0,0
95482,M,49,DIV,ATP,8730.0,24,1.4,0.470797,SCH,РОСТОВСКАЯ ОБЛ,50000.0,3.0,0.0,0
95483,F,21,UNM,SPC,27333.0,12,1.6,0.548179,SCH,КРАСНОДАРСКИЙ КРАЙ,40000.0,,,1
95484,F,57,CIV,SPC,33349.0,10,1.32,0.368001,SCH,ОБЛ ЛЕНИНГРАДСКАЯ,45000.0,2.0,0.0,1
95485,M,43,MAR,SPC,43912.8,10,1.2,0.33548,SCH,САНКТ-ПЕТЕРБУРГ,45000.0,2.0,0.0,0
95486,F,57,WID,SPC,7619.0,8,1.1,0.450542,GRD,РЕСПУБЛИКА ТАТАРСТАН,30000.0,5.0,0.0,0
95487,M,25,MAR,SPC,24747.0,12,1.1,0.50103,SCH,САРАТОВСКАЯ ОБЛАСТЬ,55000.0,5.0,0.0,1
95488,F,46,UNM,SPC,26157.0,10,1.1,0.31057,GRD,ОБЛ МОСКОВСКАЯ,40000.0,1.0,0.0,0
95489,F,45,WID,DIR,68350.0,14,1.5,0.263268,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,50000.0,2.0,0.0,0
95490,F,65,MAR,SPC,34458.0,12,1.1,0.409032,SCH,АО НЕНЕЦКИЙ,43000.0,1.0,0.0,0
95491,M,37,MAR,SPC,42289.0,10,1.6,0.691609,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,70000.0,1.0,0.0,0
95492,M,47,MAR,SPC,15428.0,10,1.1,0.43889,SCH,ОБЛ ВЛАДИМИРСКАЯ,25000.0,4.0,0.0,0
95493,M,35,DIV,SPC,16670.0,10,1.1,0.482257,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,50000.0,3.0,0.0,0
95494,M,34,MAR,SPC,19380.0,10,1.32,0.443861,GRD,ЧУВАШСКАЯ - ЧУВАШИЯ РЕСП,40000.0,1.0,0.0,0
95495,F,24,CIV,SPC,17089.0,10,1.32,0.476923,SCH,РЕСП. БАШКОРТОСТАН,20000.0,2.0,0.0,0
95496,M,34,UNM,UMN,55189.0,6,1.6,0.506024,GRD,ОБЛ МОСКОВСКАЯ,82000.0,5.0,2.0,0
95497,M,35,UNM,SPC,13769.0,10,1.1,0.49227,SCH,ОБЛ МОСКОВСКАЯ,40000.0,0.0,0.0,1
95498,M,20,UNM,SPC,53189.0,10,1.6,0.741962,UGR,КРАСНОДАРСКИЙ КРАЙ,57000.0,,,0
95499,F,26,UNM,SPC,44289.0,12,1.1,0.440915,GRD,ПЕРМСКИЙ КРАЙ,40000.0,1.0,0.0,0
95500,F,33,DIV,SPC,13818.0,12,1.6,0.610719,SCH,ОБЛ ВЛАДИМИРСКАЯ,20000.0,4.0,1.0,0
95501,M,39,MAR,SPC,12327.0,10,1.6,0.717035,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,20000.0,,,1
95502,M,38,UNM,BIS,11090.0,12,1.5,0.51924,GRD,ТВЕРСКАЯ ОБЛ,50000.0,11.0,0.0,0
95503,F,35,DIV,SPC,16079.0,10,1.32,0.412991,SCH,ТАТАРСТАН РЕСП,30000.0,1.0,0.0,1
95504,M,21,UNM,SPC,28217.0,10,1.6,0.686777,SCH,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,40000.0,0.0,0.0,0
95505,F,33,MAR,SPC,23990.0,12,1.1,0.491395,SCH,ЧЕЛЯБИНСКАЯ ОБЛ,25000.0,2.0,0.0,0
95506,M,32,MAR,SPC,16339.0,10,1.1,0.373566,GRD,ТАТАРСТАН РЕСП,40000.0,0.0,0.0,0
95507,F,26,MAR,SPC,11779.0,10,1.1,0.4956,GRD,ТЮМЕНСКАЯ ОБЛАСТЬ,20000.0,3.0,1.0,0
95508,F,34,MAR,SPC,31358.0,12,1.1,0.527602,SCH,РЯЗАНСКАЯ ОБЛАСТЬ,22000.0,4.0,0.0,0
95509,M,43,UNM,SPC,18979.0,10,1.1,0.472814,SCH,СВЕРДЛОВСКАЯ ОБЛ,30000.0,3.0,0.0,0
95510,F,54,MAR,SPC,16888.0,10,1.6,0.554289,SCH,ОБЛ ВОЛГОГРАДСКАЯ,18000.0,9.0,0.0,0
95511,M,33,MAR,SPC,9990.0,10,1.5,0.516711,SCH,КРАЙ АЛТАЙСКИЙ,70000.0,5.0,0.0,0
95512,M,35,MAR,SPC,37980.0,9,1.1,0.3689,UGR,ОБЛ МОСКОВСКАЯ,50000.0,3.0,0.0,0
95513,M,56,MAR,SPC,22475.56,10,1.32,0.34261,SCH,ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,27000.0,4.0,0.0,1
95514,F,42,DIV,SPC,28333.0,10,1.32,0.452489,SCH,САНКТ-ПЕТЕРБУРГ,49000.0,2.0,1.0,0
95515,F,64,WID,PNA,11708.0,10,1.5,0.864612,GRD,ОБЛ МОСКОВСКАЯ,65000.0,0.0,0.0,0
95516,M,31,DIV,SPC,25407.0,10,1.32,0.384129,SCH,ХАНТЫ-МАНСИЙСКИЙ АО,55000.0,2.0,0.0,0
95517,F,39,MAR,SPC,13409.0,10,1.6,0.623703,SCH,ПЕНЗЕНСКАЯ ОБЛАСТЬ,20000.0,4.0,0.0,0
95518,M,28,MAR,SPC,13738.0,12,1.1,0.447116,SCH,КРАСНОДАРСКИЙ КРАЙ,30000.0,1.0,0.0,1
95519,M,42,MAR,SPC,10152.0,24,1.1,0.649073,GRD,РЕСП КАРЕЛИЯ,48000.0,5.0,1.0,0
95520,F,41,DIV,SPC,19098.0,10,1.1,0.460756,GRD,ЧЕЛЯБИНСКАЯ ОБЛ,45000.0,7.0,0.0,0
95521,M,25,UNM,DIR,45098.0,10,1.6,0.574328,GRD,УЛЬЯНОВСКАЯ ОБЛАСТЬ,70000.0,3.0,0.0,0
95522,M,25,CIV,SPC,19486.0,12,1.6,0.56263,SCH,ОБЛ КАЛИНИНГРАДСКАЯ,30000.0,1.0,0.0,1
95523,F,48,WID,UMN,57760.0,10,1.1,0.42698,GRD,ПЕРМСКИЙ КРАЙ,45000.0,2.0,0.0,0
95524,M,22,MAR,SPC,18318.0,10,1.6,0.723286,GRD,ПЕНЗЕНСКАЯ ОБЛ,25000.0,5.0,0.0,0
95525,M,38,MAR,SPC,17990.0,6,1.1,0.124474,GRD,СВЕРДЛОВСКАЯ ОБЛ,40000.0,2.0,0.0,0
95526,F,48,MAR,SPC,30669.0,14,1.1,0.582949,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,25000.0,0.0,0.0,0
95527,M,35,MAR,SPC,20739.0,10,1.6,0.588667,SCH,ПРИМОРСКИЙ КРАЙ,57000.0,2.0,0.0,0
95528,M,41,MAR,SPC,19539.0,10,1.4,0.279616,UGR,МОСКВА,50000.0,3.0,0.0,0
95529,F,27,MAR,SPC,28338.0,24,1.1,0.320149,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,25000.0,3.0,0.0,0
95530,M,50,MAR,SPC,17759.0,12,1.6,0.608555,GRD,ОБЛ МОСКОВСКАЯ,80000.0,5.0,0.0,0
95531,M,39,MAR,UMN,16170.0,10,1.32,0.371854,SCH,ОБЛ КЕМЕРОВСКАЯ,35000.0,6.0,0.0,0
95532,F,26,MAR,SPC,15886.0,12,1.9,0.500995,GRD,СВЕРДЛОВСКАЯ ОБЛ,42000.0,2.0,0.0,0
95533,M,25,UNM,UMN,62079.0,12,1.1,0.414172,GRD,МОСКВА Г,90000.0,1.0,0.0,0
95534,F,32,DIV,SPC,26370.0,14,1.9,0.490519,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,22000.0,1.0,0.0,0
95535,M,28,MAR,SPC,12369.0,10,1.43,0.620347,SCH,ОБЛ КИРОВСКАЯ,35000.0,6.0,0.0,0
95536,F,40,UNM,BIS,22788.0,10,1.1,0.398702,SCH,РЕСП КАБАРДИНО-БАЛКАРСКАЯ,32000.0,5.0,0.0,0
95537,F,41,DIV,DIR,17816.67,10,1.32,0.379064,GRD,ОБЛ АРХАНГЕЛЬСКАЯ,40000.0,2.0,0.0,0
95538,F,29,MAR,SPC,17229.0,10,1.32,0.349827,GRD,ОБЛ КАЛУЖСКАЯ,32000.0,5.0,0.0,0
95539,F,40,UNM,SPC,15464.44,10,1.6,0.678557,SCH,САРАТОВСКАЯ ОБЛ,12000.0,1.0,0.0,0
95540,M,32,UNM,SPC,15900.0,6,1.4,0.484352,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,50000.0,4.0,0.0,1
95541,F,24,MAR,SPC,23490.0,10,1.6,0.54507,GRD,ТАТАРСТАН РЕСП,40000.0,1.0,0.0,0
95542,M,34,MAR,SPC,20479.2,18,1.0,0.432511,SCH,ОБЛ АСТРАХАНСКАЯ,30000.0,1.0,0.0,0
95543,F,38,DIV,SPC,68989.0,10,1.6,0.471846,GRD,ОБЛ МОСКОВСКАЯ,80000.0,3.0,0.0,0
95544,F,59,MAR,SPC,15408.0,10,1.1,0.504344,SCH,ОБЛ ЛЕНИНГРАДСКАЯ,45000.0,1.0,0.0,0
95545,F,42,MAR,SPC,28979.0,10,1.1,0.358882,GRD,САНКТ-ПЕТЕРБУРГ Г,100000.0,2.0,0.0,0
95546,F,27,DIV,SPC,27089.0,10,1.1,0.414078,GRD,ОБЛ АСТРАХАНСКАЯ,30000.0,4.0,0.0,0
95547,M,45,MAR,BIS,21108.0,10,1.1,0.383071,SCH,ОБЛ КУРСКАЯ,50000.0,5.0,0.0,0
95548,M,40,MAR,SPC,17143.33,10,1.6,0.58278,SCH,КРАЙ КРАСНОДАРСКИЙ,40000.0,2.0,0.0,0
95549,M,26,UNM,SPC,16540.0,7,1.1,0.496176,SCH,САХА /ЯКУТИЯ/ РЕСП,25000.0,0.0,0.0,1
95550,M,24,UNM,SPC,17010.23,12,1.1,0.501985,SCH,ОБЛ ЛИПЕЦКАЯ,30000.0,1.0,0.0,1
95551,F,48,DIV,SPC,19218.0,10,1.1,0.41469,SCH,ОБЛ БЕЛГОРОДСКАЯ,25000.0,5.0,0.0,1
95552,F,39,MAR,SPC,58889.0,10,1.6,0.693267,GRD,ОБЛ МОСКОВСКАЯ,125000.0,5.0,0.0,0
95553,F,29,MAR,INP,20887.0,18,1.3,0.266951,SCH,ОБЛ КЕМЕРОВСКАЯ,17000.0,2.0,0.0,0
95554,M,33,UNM,SPC,44990.0,12,1.1,0.403892,SCH,ТВЕРСКАЯ ОБЛ,45000.0,2.0,0.0,1
95555,F,58,MAR,PNA,32338.0,10,1.32,0.412612,SCH,ТОМСКАЯ ОБЛАСТЬ,30000.0,2.0,0.0,1
95556,F,41,MAR,SPC,19579.0,10,1.1,0.454628,SCH,ОБЛ АМУРСКАЯ,25000.0,0.0,0.0,0
95557,M,36,UNM,SPC,20284.0,10,1.32,0.387381,GRD,САНКТ-ПЕТЕРБУРГ,50000.0,1.0,0.0,1
95558,M,41,MAR,SPC,19808.0,12,1.4,0.326573,GRD,АО ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - Ю,45000.0,3.0,1.0,0
95559,F,28,CIV,DIR,15068.0,10,1.6,0.548303,GRD,ОБЛ КЕМЕРОВСКАЯ,45000.0,0.0,0.0,0
95560,M,45,MAR,SPC,4471.0,12,1.1,0.496248,SCH,ОБЛ КЕМЕРОВСКАЯ,20000.0,4.0,0.0,0
95561,M,41,DIV,SPC,50068.0,10,1.1,0.358589,GRD,КРАСНОДАРСКИЙ КРАЙ,70000.0,1.0,0.0,0
95562,M,40,MAR,DIR,14710.0,12,1.4,0.744414,UGR,ОБЛ МОСКОВСКАЯ,40000.0,1.0,0.0,1
95563,F,47,UNM,SPC,27479.0,10,1.1,0.453231,SCH,КРАСНОЯРСКИЙ КРАЙ,20000.0,0.0,0.0,0
95564,M,32,MAR,SPC,54478.0,10,1.1,0.352003,GRD,ОБЛ БЕЛГОРОДСКАЯ,27000.0,1.0,0.0,0
95565,M,41,MAR,SPC,18970.0,24,1.1,0.414408,SCH,РЯЗАНСКАЯ ОБЛАСТЬ,30000.0,2.0,0.0,0
95566,F,25,CIV,SPC,13119.0,10,1.6,0.533552,SCH,ОБЛ ИРКУТСКАЯ,29000.0,2.0,0.0,0
95567,F,56,DIV,SPC,30068.0,12,1.4,0.354159,GRD,АО ЯМАЛО-НЕНЕЦКИЙ,56000.0,5.0,1.0,0
95568,M,41,MAR,SPC,30078.0,12,1.3,0.510773,SCH,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,50000.0,7.0,0.0,0
95569,F,29,MAR,SPC,31278.0,10,1.6,0.606378,GRD,КРАСНОДАРСКИЙ КРАЙ,44000.0,1.0,0.0,0
95570,F,35,UNM,SPC,18243.0,12,1.9,0.534647,GRD,КРАЙ КРАСНОДАРСКИЙ,40000.0,0.0,0.0,0
95571,F,40,MAR,SPC,28978.0,10,1.1,0.443819,SCH,ВОЛГОГРАДСКАЯ ОБЛАСТЬ,25000.0,4.0,0.0,0
95572,F,33,MAR,SPC,11769.0,10,1.1,0.271804,GRD,ОБЛ НОВОСИБИРСКАЯ,15000.0,1.0,0.0,0
95573,M,46,UNM,BIS,12598.89,10,1.1,0.365568,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,40000.0,1.0,0.0,0
95574,F,25,UNM,SPC,18267.0,10,1.32,0.435368,GRD,ОБЛ ИРКУТСКАЯ,40000.0,1.0,0.0,0
95575,F,32,MAR,SPC,57789.0,10,1.6,0.672536,GRD,МОСКОВСКАЯ ОБЛ,70000.0,0.0,0.0,0
95576,F,30,UNM,UMN,34778.0,10,1.32,0.283485,GRD,СВЕРДЛОВСКАЯ ОБЛ,50000.0,3.0,0.0,0
95577,M,40,UNM,SPC,20688.0,10,1.4,0.506408,SCH,ТЫВА РЕСП,27000.0,2.0,0.0,0
95578,F,33,MAR,SPC,24660.0,10,1.1,0.325764,GRD,ОБЛ МОСКОВСКАЯ,30000.0,0.0,0.0,0
95579,F,51,MAR,SPC,14772.0,12,1.4,0.330312,GRD,ОБЛ МОСКОВСКАЯ,40000.0,4.0,0.0,0
95580,M,30,MAR,SPC,27891.0,10,1.16,0.402124,GRD,РЕСП БАШКОРТОСТАН,53000.0,1.0,0.0,1
95581,M,24,UNM,SPC,28954.55,12,1.6,0.786894,SCH,ОБЛ ВЛАДИМИРСКАЯ,33000.0,2.0,0.0,0
95582,F,45,DIV,SPC,22808.0,10,1.1,0.392234,GRD,ОБЛ КЕМЕРОВСКАЯ,48000.0,5.0,0.0,0
95583,F,33,DIV,SPC,8368.0,12,1.1,0.544006,SCH,ПЕРМСКИЙ КРАЙ,25000.0,1.0,0.0,0
95584,F,58,WID,SPC,31229.0,10,1.9,0.446274,SCH,КРАЙ ПЕРМСКИЙ,32000.0,0.0,0.0,0
95585,F,38,MAR,SPC,6429.0,6,1.1,0.526189,SCH,ОБЛ ВЛАДИМИРСКАЯ,20000.0,0.0,0.0,0
95586,M,31,MAR,SPC,24754.0,10,1.32,0.502374,SCH,ТУЛЬСКАЯ ОБЛАСТЬ,37000.0,,,0
95587,M,51,UNM,SPC,7339.0,10,1.6,0.562689,SCH,ОБЛ НОВОСИБИРСКАЯ,15000.0,2.0,0.0,0
95588,M,43,MAR,SPC,26568.0,10,1.1,0.259887,SCH,САХА /ЯКУТИЯ/ РЕСП,90000.0,0.0,0.0,1
95589,F,58,UNM,SPC,12782.22,10,1.1,0.345164,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,27000.0,1.0,0.0,0
95590,F,70,WID,PNA,13328.0,10,1.1,0.425172,GRD,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,25000.0,2.0,0.0,0
95591,F,44,MAR,SPC,37242.0,10,1.16,0.384656,SCH,РЕСП БАШКОРТОСТАН,30000.0,2.0,0.0,0
95592,F,26,MAR,SPC,22049.0,10,1.32,0.349705,UGR,ТЫВА РЕСП,25000.0,4.0,0.0,0
95593,F,44,MAR,SPC,14108.0,12,1.1,0.558889,SCH,САРАТОВСКАЯ ОБЛ,6000.0,2.0,0.0,1
95594,F,25,UNM,SPC,32968.0,10,1.6,0.60352,SCH,КРАСНОЯРСКИЙ КРАЙ,25000.0,0.0,0.0,0
95595,M,49,MAR,SPC,17100.0,10,1.16,0.587831,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,18000.0,3.0,1.0,0
95596,F,37,MAR,ATP,14159.0,12,1.1,0.508909,SCH,ПЕРМСКИЙ КРАЙ,15000.0,4.0,0.0,0
95597,F,41,UNM,SPC,19095.12,12,1.1,0.481581,SCH,ОБЛ ИРКУТСКАЯ,40000.0,2.0,0.0,0
95598,F,27,MAR,SPC,17719.0,12,1.1,0.492306,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,25000.0,2.0,0.0,0
95599,M,37,MAR,INP,33000.0,6,1.6,0.192571,UGR,МОСКВА,60000.0,1.0,0.0,0
95600,F,60,MAR,PNA,20515.0,18,1.1,0.59758,SCH,ОБЛ ИВАНОВСКАЯ,20500.0,3.0,0.0,1
95601,F,30,MAR,SPC,15226.0,12,1.1,0.500072,UGR,ОБЛ РЯЗАНСКАЯ,35000.0,0.0,0.0,0
95602,F,47,MAR,SPC,16021.8,10,1.19,0.25272,GRD,РЕСП БАШКОРТОСТАН,16000.0,0.0,0.0,0
95603,F,31,CIV,SPC,14829.0,10,1.6,0.521816,GRD,МОСКВА Г,70000.0,1.0,0.0,0
95604,F,32,MAR,DIR,66389.0,10,1.6,0.58551,SCH,ОБЛ МОСКОВСКАЯ,85000.0,3.0,0.0,0
95605,M,47,MAR,SPC,18000.0,14,1.1,0.480527,SCH,ОБЛ КЕМЕРОВСКАЯ,35000.0,2.0,0.0,1
95606,F,63,DIV,SPC,12108.0,10,1.6,0.556717,SCH,РЕСП КОМИ,42000.0,11.0,0.0,0
95607,M,45,MAR,UMN,26367.0,10,1.4,0.470797,UGR,ОБЛ МОСКОВСКАЯ,107500.0,2.0,0.0,0
95608,F,47,MAR,SPC,46468.0,12,1.1,0.492233,SCH,МОСКВА Г,50000.0,3.0,0.0,0
95609,M,35,MAR,SPC,9280.0,10,1.6,0.4035,SCH,КРАЙ СТАВРОПОЛЬСКИЙ,25000.0,2.0,0.0,0
95610,F,35,UNM,SPC,33752.0,12,1.1,0.358999,GRD,ОБЛ МОСКОВСКАЯ,30000.0,1.0,0.0,0
95611,M,31,MAR,SPC,11709.0,10,1.1,0.337989,SCH,КРАСНОЯРСКИЙ КРАЙ,24000.0,2.0,0.0,0
95612,M,31,MAR,SPC,20275.0,10,1.32,0.484948,SCH,ОБЛ МОСКОВСКАЯ,30000.0,0.0,0.0,0
95613,M,40,MAR,SPC,24990.0,12,1.9,0.231863,SCH,САМАРСКАЯ,21000.0,3.0,0.0,1
95614,F,35,CIV,SPC,15132.0,10,1.32,0.553893,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,17000.0,3.0,0.0,1
95615,M,34,UNM,SPC,51268.0,10,1.1,0.412185,GRD,РЕСП КАРЕЛИЯ,50000.0,2.0,0.0,0
95616,M,33,MAR,UMN,45479.0,10,1.6,0.513277,SCH,ОБЛ МОСКОВСКАЯ,50000.0,2.0,0.0,0
95617,M,52,MAR,SPC,24508.0,10,1.1,0.313669,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,60000.0,6.0,0.0,0
